Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Mehdi Mozayine - Malna haka ?,428,3.0,9,,11382,1980806,Mehdi Mozayine,Malna haka ?
Vargas - RS3,394,29.0,2,(x1),15703,1975343,Vargas,RS3
Moro - How high,385,31.0,2,(x3),15496,1972228,Moro,How high
Stormy - OU TT,383,64.0,2,(x3),27760,1960234,Stormy,OU TT
Gazo - DIE,431,,11,,9975,1942615,Gazo,DIE
ElGrandeToto - Bent Nass,488,,12,,97726,1936358,ElGrandeToto,Bent Nass
Tagne - R.I.P,249,1.0,9,,28779,1914218,Tagne,R.I.P
Kouz1 - Safe safe,472,1.0,10,,12231,1899320,Kouz1,Safe safe
RYM - Houwa,510,,46,,6490,1895501,RYM,Houwa
Kouz1 - TKT,690,17.0,8,,4463,1885659,Kouz1,TKT
The Weeknd - Save Your Tears,700,,28,,5325,1868891,The Weeknd,Save Your Tears
Inkonnu - Mgwani,419,24.0,3,(x2),69283,1853213,Inkonnu,Mgwani
Roffo - Ya Lalali,581,,56,,5425,1852843,Roffo,Ya Lalali
Stormy - MOON,253,,12,,32586,1852291,Stormy,MOON
Travis Scott - HIGHEST IN THE ROOM,758,92.0,1,(x18),6198,1852182,Travis Scott,HIGHEST IN THE ROOM
Madd - Sacrifice,446,,12,,12974,1849133,Madd,Sacrifice
ElGrandeToto - #OuDiriHakka,331,14.0,7,,132027,1839084,ElGrandeToto,#OuDiriHakka
Oussama - Nsiti,377,,23,,8978,1822928,Oussama,Nsiti
Heuss L'enfoiré - Saiyan,309,,32,,12814,1808839,Heuss L'enfoiré,Saiyan
Doja Cat - Woman,411,1.0,10,,10241,1805664,Doja Cat,Woman
ElGrandeToto - Halla halla,402,23.0,2,(x2),66898,1801681,ElGrandeToto,Halla halla
Klass-A - Ayay,332,,12,,9943,1791992,Klass-A,Ayay
Mocci - Khalini,509,,36,,5214,1790738,Mocci,Khalini
Nej - Paro,391,,14,,11944,1784478,Nej,Paro
13 Organisé - Bande organisée,532,21.0,5,,8398,1778971,13 Organisé,Bande organisée
Kouz1 - La rwina,318,57.0,4,,18660,1757901,Kouz1,La rwina
